Invoice_ID,Date,Month,Year,Order_Channel,Product_Name,Product_Category,Unit_Price,Quantity_Sold,Total_Sales,Discount (%),Net_Revenue,Profit_Margin (%),Customer_ID,Customer_Type,Customer_Location,Stock_Availability,Delivery_Status,Delivery_Time (Days),Return_Status
96a17e0c,2024-10-09,10,2024,Online,Fevicol FastGrip,Quick Adhesive,120,49,5880,1.57,5787.684,15.51,c5c47d,Direct Consumer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
ddd2bebf,2023-09-07,9,2023,Online,Fevicol HeatX,Heat-Resistant,221,39,8619,7.98,7931.2038,26.13,49db6e,Wholesaler,Hyderabad,Out of Stock,Pending,,Not Returned
cad769b9,2023-10-16,10,2023,Distributor,Fevicol FastGrip,Quick Adhesive,133,29,3857,14.13,3312.0059,19.46,06561b,Direct Consumer,Bangalore,Available,Cancelled,,Returned
a455c875,2023-09-26,9,2023,Online,Fevicol FastGrip,Quick Adhesive,126,19,2394,1.35,2361.681,29.17,f61c09,Wholesaler,Mumbai,Available,Delivered,2.0,Not Returned
e1701d4f,2023-08-06,8,2023,Distributor,Fevicol Marine,Industrial Glue,493,8,3944,3.41,3809.5096,18.18,4f5cae,Industrial Buyer,Bangalore,Out of Stock,Delivered,2.0,Not Returned
e435d7fa,2025-01-03,1,2025,Retail Store,Fevicol FastGrip,Quick Adhesive,139,3,417,7.17,387.1011,10.38,16b7a7,Retailer,Chennai,Available,Pending,,Returned
f58af641,2023-10-24,10,2023,Retail Store,Fevicol Marine,Industrial Glue,333,7,2331,9.93,2099.5317,19.9,9c3d76,Direct Consumer,Chennai,Out of Stock,Pending,,Not Returned
196686c7,2024-02-02,2,2024,Distributor,Fevicol HeatX,Heat-Resistant,374,23,8602,11.54,7609.3292,15.15,ecd567,Wholesaler,Mumbai,Out of Stock,Cancelled,,Returned
e263ecbf,2024-05-05,5,2024,Retail Store,Fevicol Marine,Industrial Glue,348,42,14616,0.69,14515.1496,28.25,e1de92,Industrial Buyer,Hyderabad,Out of Stock,Delivered,5.0,Returned
2d52ecef,2024-08-03,8,2024,Online,Fevicol Marine,Industrial Glue,500,27,13500,13.82,11634.3,27.96,7f9bd7,Direct Consumer,Chennai,Available,Pending,,Returned
c9c14d23,2023-12-10,12,2023,Online,Fevicol MR,Adhesive,50,30,1500,13.71,1294.35,20.78,2cd4d2,Direct Consumer,Kolkata,Available,Cancelled,,Returned
6eda9b23,2024-07-07,7,2024,Distributor,Fevicol Marine,Industrial Glue,424,50,21200,0.5,21094.0,20.55,32fb25,Retailer,Kolkata,Available,Delivered,8.0,Returned
baed0c97,2023-10-19,10,2023,Retail Store,Fevicol MR,Adhesive,50,21,1050,11.89,925.155,25.4,cccd00,Industrial Buyer,Kolkata,Available,Delivered,1.0,Not Returned
e744d565,2024-02-26,2,2024,Retail Store,Fevicol Marine,Industrial Glue,463,23,10649,8.37,9757.6787,10.18,46461e,Direct Consumer,Ahmedabad,Out of Stock,Delivered,1.0,Not Returned
7f4e6c53,2024-06-16,6,2024,Distributor,Fevicol Marine,Industrial Glue,328,23,7544,1.28,7447.4368,22.26,7a8770,Wholesaler,Chennai,Available,Cancelled,,Returned
2b102b9b,2023-07-22,7,2023,Online,Fevicol SH,Adhesive,172,45,7740,12.07,6805.782,21.21,e50480,Industrial Buyer,Kolkata,Out of Stock,Delivered,1.0,Not Returned
d35ba413,2023-10-02,10,2023,Retail Store,Fevicol HeatX,Heat-Resistant,392,34,13328,14.26,11427.4272,18.29,94b69e,Direct Consumer,Mumbai,Available,Pending,,Returned
35101ff4,2023-09-29,9,2023,Online,Fevicol SH,Adhesive,176,40,7040,0.25,7022.4,25.2,26296f,Wholesaler,Hyderabad,Out of Stock,Cancelled,,Not Returned
8fa6e25c,2023-03-26,3,2023,Retail Store,Fevicol Marine,Industrial Glue,121,33,3993,6.68,3726.2676,22.48,ea6e4a,Direct Consumer,Ahmedabad,Out of Stock,Pending,,Not Returned
24fce855,2024-03-04,3,2024,Retail Store,Fevicol SH,Adhesive,83,21,1743,9.46,1578.1122,24.8,006457,Retailer,Ahmedabad,Out of Stock,Pending,,Returned
cfa171da,2025-01-09,1,2025,Distributor,Fevicol MR,Adhesive,80,39,3120,8.17,2865.096,24.04,216d47,Retailer,Mumbai,Available,Delivered,8.0,Not Returned
f94c3484,2024-04-12,4,2024,Distributor,Fevicol Marine,Industrial Glue,494,16,7904,10.29,7090.6784,11.29,a78b6e,Industrial Buyer,Chennai,Available,Cancelled,,Not Returned
4d4aac88,2024-04-30,4,2024,Online,Fevicol FastGrip,Quick Adhesive,139,49,6811,13.63,5882.6607,23.65,07403b,Wholesaler,Kolkata,Available,Delivered,2.0,Not Returned
7d41eb74,2023-10-15,10,2023,Distributor,Fevicol MR,Adhesive,56,12,672,1.59,661.3152,12.23,2175a6,Direct Consumer,Bangalore,Out of Stock,Delivered,9.0,Not Returned
c3b424a8,2023-07-31,7,2023,Online,Fevicol SH,Adhesive,141,27,3807,11.64,3363.8652,27.48,6e2cba,Direct Consumer,Kolkata,Available,Delivered,4.0,Not Returned
a7989668,2024-10-25,10,2024,Distributor,Fevicol Marine,Industrial Glue,219,43,9417,2.49,9182.5167,11.99,3be081,Direct Consumer,Kolkata,Available,Pending,,Returned
bbb052be,2024-10-09,10,2024,Online,Fevicol SH,Adhesive,193,33,6369,3.47,6147.9957,27.71,cc22af,Wholesaler,Bangalore,Available,Cancelled,,Not Returned
9d9e504d,2023-03-25,3,2023,Distributor,Fevicol SH,Adhesive,177,49,8673,2.89,8422.3503,10.8,e39ccd,Wholesaler,Delhi,Out of Stock,Cancelled,,Returned
3a47359b,2023-11-22,11,2023,Online,Fevicol SH,Adhesive,83,29,2407,3.43,2324.4399,16.22,f2bd58,Industrial Buyer,Ahmedabad,Available,Delivered,4.0,Returned
9c8adf34,2023-08-04,8,2023,Retail Store,Fevicol Marine,Industrial Glue,480,22,10560,10.02,9501.887999999999,16.34,d4c1f6,Wholesaler,Delhi,Available,Cancelled,,Returned
959f3c28,2023-04-30,4,2023,Online,Fevicol SH,Adhesive,108,32,3456,13.64,2984.6016,13.91,c15a30,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Not Returned
8eec0e49,2023-03-20,3,2023,Online,Fevicol FastGrip,Quick Adhesive,141,2,282,8.12,259.1016,13.58,41153f,Direct Consumer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
d9fe7971,2024-11-22,11,2024,Distributor,Fevicol HeatX,Heat-Resistant,390,47,18330,9.17,16649.139,20.25,9947ec,Industrial Buyer,Ahmedabad,Out of Stock,Cancelled,,Returned
c9e500e5,2023-05-05,5,2023,Online,Fevicol FastGrip,Quick Adhesive,70,19,1330,1.84,1305.528,23.89,f26258,Direct Consumer,Chennai,Out of Stock,Delivered,5.0,Not Returned
b4b3231f,2024-02-18,2,2024,Online,Fevicol FastGrip,Quick Adhesive,76,8,608,1.04,601.6768,27.19,ea1b96,Direct Consumer,Ahmedabad,Out of Stock,Cancelled,,Returned
f43e5761,2023-12-07,12,2023,Distributor,Fevicol FastGrip,Quick Adhesive,110,1,110,1.1,108.79,18.8,3402ac,Industrial Buyer,Delhi,Available,Pending,,Returned
3302f886,2024-09-20,9,2024,Retail Store,Fevicol HeatX,Heat-Resistant,400,35,14000,1.65,13769.0,27.19,00928c,Retailer,Hyderabad,Out of Stock,Pending,,Not Returned
2fc6be9a,2024-08-19,8,2024,Online,Fevicol HeatX,Heat-Resistant,527,13,6851,14.63,5848.6987,14.25,1914ac,Wholesaler,Ahmedabad,Available,Pending,,Returned
badf8486,2023-07-24,7,2023,Distributor,Fevicol MR,Adhesive,95,20,1900,2.22,1857.82,18.85,2393f4,Retailer,Hyderabad,Available,Pending,,Returned
a56db5dc,2024-02-16,2,2024,Distributor,Fevicol MR,Adhesive,98,13,1274,9.05,1158.703,16.85,baf4b1,Direct Consumer,Delhi,Out of Stock,Cancelled,,Returned
ac4f400b,2024-04-28,4,2024,Online,Fevicol FastGrip,Quick Adhesive,113,46,5198,0.89,5151.7378,15.84,a39aa3,Wholesaler,Kolkata,Out of Stock,Cancelled,,Not Returned
eadae1e0,2023-12-19,12,2023,Retail Store,Fevicol MR,Adhesive,51,50,2550,2.55,2484.975,26.32,a7d610,Retailer,Delhi,Out of Stock,Pending,,Returned
36e85a8c,2024-10-01,10,2024,Distributor,Fevicol MR,Adhesive,91,19,1729,13.06,1503.1926,28.23,a660fc,Wholesaler,Chennai,Available,Cancelled,,Returned
6438c724,2023-10-26,10,2023,Retail Store,Fevicol SH,Adhesive,104,35,3640,1.99,3567.564,19.91,2226c2,Wholesaler,Ahmedabad,Available,Delivered,2.0,Not Returned
db3c97eb,2024-02-03,2,2024,Distributor,Fevicol FastGrip,Quick Adhesive,122,33,4026,14.47,3443.4378,26.3,32a0c0,Direct Consumer,Bangalore,Out of Stock,Pending,,Not Returned
ea2fb38c,2023-12-10,12,2023,Online,Fevicol Marine,Industrial Glue,129,40,5160,14.2,4427.28,27.77,64bbd6,Wholesaler,Mumbai,Available,Pending,,Not Returned
cc46dc61,2023-06-18,6,2023,Online,Fevicol SH,Adhesive,157,38,5966,8.55,5455.907,23.42,f5b3a1,Retailer,Hyderabad,Out of Stock,Delivered,7.0,Returned
8fb965c6,2023-02-14,2,2023,Retail Store,Fevicol Marine,Industrial Glue,374,8,2992,2.47,2918.0976,13.11,a2f551,Wholesaler,Chennai,Out of Stock,Delivered,9.0,Not Returned
3d4ff02b,2023-02-17,2,2023,Retail Store,Fevicol MR,Adhesive,88,42,3696,2.48,3604.3392,22.81,38cac4,Direct Consumer,Kolkata,Out of Stock,Delivered,7.0,Not Returned
343104fa,2023-04-20,4,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,126,6,756,14.21,648.5724,24.69,c54e43,Direct Consumer,Delhi,Out of Stock,Pending,,Returned
5ac6430f,2025-01-16,1,2025,Online,Fevicol SH,Adhesive,90,10,900,11.72,794.52,25.63,8de334,Industrial Buyer,Hyderabad,Available,Pending,,Not Returned
2cb24754,2024-08-06,8,2024,Retail Store,Fevicol Marine,Industrial Glue,477,34,16218,14.2,13915.044,26.0,a225a1,Retailer,Mumbai,Available,Cancelled,,Returned
68d96843,2023-11-08,11,2023,Retail Store,Fevicol Marine,Industrial Glue,308,14,4312,0.36,4296.4768,29.0,71e46b,Retailer,Hyderabad,Available,Delivered,1.0,Not Returned
4aa994cf,2024-02-26,2,2024,Retail Store,Fevicol SH,Adhesive,179,12,2148,12.49,1879.7148,21.41,e90c55,Retailer,Kolkata,Out of Stock,Cancelled,,Not Returned
1df4e959,2023-03-22,3,2023,Retail Store,Fevicol SH,Adhesive,122,24,2928,9.67,2644.8624,15.11,9ceb76,Wholesaler,Bangalore,Out of Stock,Cancelled,,Not Returned
ea83da4a,2024-12-23,12,2024,Distributor,Fevicol FastGrip,Quick Adhesive,114,6,684,2.64,665.9424,13.7,e8b679,Direct Consumer,Chennai,Available,Delivered,4.0,Not Returned
b4d9d1dd,2024-04-08,4,2024,Distributor,Fevicol FastGrip,Quick Adhesive,72,46,3312,4.93,3148.7184,29.83,3b490e,Wholesaler,Ahmedabad,Out of Stock,Cancelled,,Returned
a06c44fd,2023-02-13,2,2023,Online,Fevicol SH,Adhesive,105,30,3150,5.65,2972.025,24.84,4f3796,Direct Consumer,Kolkata,Available,Delivered,2.0,Returned
b2258533,2023-08-17,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,272,47,12784,1.89,12542.3824,15.84,4b5049,Wholesaler,Mumbai,Out of Stock,Delivered,2.0,Not Returned
dd77a373,2024-10-14,10,2024,Online,Fevicol SH,Adhesive,191,21,4011,3.42,3873.8238,14.89,1b2e9a,Industrial Buyer,Mumbai,Available,Pending,,Not Returned
800f8b50,2023-09-24,9,2023,Distributor,Fevicol Marine,Industrial Glue,468,31,14508,10.38,13002.0696,24.03,fde9de,Retailer,Ahmedabad,Available,Delivered,6.0,Not Returned
e6a7a819,2024-03-14,3,2024,Online,Fevicol SH,Adhesive,184,42,7728,5.3,7318.416,26.96,6422db,Direct Consumer,Hyderabad,Available,Cancelled,,Returned
14b260be,2023-07-13,7,2023,Online,Fevicol SH,Adhesive,187,11,2057,9.24,1866.9332,27.02,9499fb,Wholesaler,Chennai,Out of Stock,Cancelled,,Returned
7a539510,2024-05-23,5,2024,Retail Store,Fevicol SH,Adhesive,167,9,1503,11.65,1327.9005,27.49,83b2f3,Industrial Buyer,Bangalore,Out of Stock,Cancelled,,Not Returned
1c2e2092,2024-11-28,11,2024,Retail Store,Fevicol MR,Adhesive,78,34,2652,4.99,2519.6652,12.7,3179fa,Wholesaler,Kolkata,Out of Stock,Pending,,Not Returned
9b6830f8,2023-04-10,4,2023,Online,Fevicol HeatX,Heat-Resistant,493,44,21692,1.29,21412.1732,28.27,d48972,Retailer,Bangalore,Out of Stock,Pending,,Not Returned
2fe3bfab,2024-04-24,4,2024,Retail Store,Fevicol Marine,Industrial Glue,295,21,6195,8.84,5647.362,15.85,8dc992,Industrial Buyer,Ahmedabad,Available,Delivered,3.0,Not Returned
b38032dd,2024-02-22,2,2024,Distributor,Fevicol MR,Adhesive,82,18,1476,13.79,1272.4596,17.41,ec30d1,Retailer,Hyderabad,Available,Cancelled,,Returned
72aab517,2025-01-06,1,2025,Distributor,Fevicol HeatX,Heat-Resistant,214,28,5992,7.25,5557.58,12.94,ee386a,Wholesaler,Bangalore,Available,Pending,,Returned
92da5f61,2024-04-28,4,2024,Retail Store,Fevicol MR,Adhesive,65,39,2535,0.77,2515.4805,20.15,159dee,Wholesaler,Mumbai,Available,Cancelled,,Not Returned
06abc416,2023-05-28,5,2023,Retail Store,Fevicol SH,Adhesive,198,16,3168,1.3,3126.816,26.84,82480d,Wholesaler,Delhi,Available,Delivered,10.0,Not Returned
ceafd8f1,2025-01-08,1,2025,Retail Store,Fevicol FastGrip,Quick Adhesive,131,2,262,13.21,227.3898,12.89,db7680,Retailer,Ahmedabad,Available,Pending,,Returned
5c8deec7,2023-03-27,3,2023,Retail Store,Fevicol Marine,Industrial Glue,138,14,1932,11.59,1708.0812,28.75,529fc2,Industrial Buyer,Hyderabad,Available,Pending,,Returned
2951d79e,2024-03-29,3,2024,Distributor,Fevicol Marine,Industrial Glue,401,9,3609,13.86,3108.7925999999998,23.21,c1a77d,Industrial Buyer,Delhi,Out of Stock,Cancelled,,Not Returned
5325863d,2023-10-26,10,2023,Retail Store,Fevicol MR,Adhesive,66,44,2904,10.01,2613.3096,18.58,665313,Wholesaler,Mumbai,Out of Stock,Cancelled,,Returned
74734e9c,2025-01-12,1,2025,Distributor,Fevicol HeatX,Heat-Resistant,600,22,13200,2.88,12819.84,24.37,bfc531,Retailer,Delhi,Available,Delivered,8.0,Returned
46106f47,2023-03-17,3,2023,Online,Fevicol MR,Adhesive,65,32,2080,5.18,1972.256,24.12,2fe142,Direct Consumer,Hyderabad,Available,Pending,,Not Returned
154d6455,2024-09-12,9,2024,Online,Fevicol Marine,Industrial Glue,139,28,3892,6.03,3657.3124,25.78,376731,Direct Consumer,Chennai,Out of Stock,Cancelled,,Not Returned
a462eb69,2024-11-01,11,2024,Distributor,Fevicol Marine,Industrial Glue,468,47,21996,5.37,20814.8148,23.35,85d37f,Wholesaler,Hyderabad,Available,Delivered,2.0,Returned
87137b89,2024-08-03,8,2024,Distributor,Fevicol FastGrip,Quick Adhesive,90,5,450,3.91,432.405,23.45,fe2020,Wholesaler,Hyderabad,Available,Delivered,1.0,Returned
c9875879,2024-05-31,5,2024,Online,Fevicol HeatX,Heat-Resistant,210,14,2940,6.01,2763.306,21.22,b178f4,Retailer,Hyderabad,Out of Stock,Pending,,Returned
8146b67e,2023-04-17,4,2023,Distributor,Fevicol SH,Adhesive,107,22,2354,0.45,2343.407,21.86,2baa29,Direct Consumer,Chennai,Out of Stock,Delivered,7.0,Not Returned
f882ea89,2023-10-10,10,2023,Distributor,Fevicol SH,Adhesive,182,14,2548,8.32,2336.0064,24.84,33cb4e,Wholesaler,Mumbai,Out of Stock,Cancelled,,Returned
ffc0dfe0,2023-10-26,10,2023,Online,Fevicol Marine,Industrial Glue,198,36,7128,14.38,6102.9936,27.51,5e61a9,Direct Consumer,Bangalore,Out of Stock,Pending,,Returned
203e0e3e,2024-11-30,11,2024,Online,Fevicol MR,Adhesive,92,35,3220,10.29,2888.6620000000003,19.96,31314f,Industrial Buyer,Delhi,Available,Cancelled,,Not Returned
56ff31d1,2023-11-28,11,2023,Retail Store,Fevicol HeatX,Heat-Resistant,369,32,11808,4.46,11281.3632,21.17,a1e592,Industrial Buyer,Chennai,Available,Delivered,8.0,Returned
142a75fb,2023-10-31,10,2023,Distributor,Fevicol SH,Adhesive,172,8,1376,9.29,1248.1696,26.78,b30cc5,Industrial Buyer,Bangalore,Out of Stock,Cancelled,,Not Returned
41dda869,2023-12-16,12,2023,Online,Fevicol FastGrip,Quick Adhesive,80,31,2480,3.63,2389.976,15.95,50f31c,Retailer,Mumbai,Out of Stock,Delivered,6.0,Returned
f93103e3,2024-02-08,2,2024,Retail Store,Fevicol MR,Adhesive,89,6,534,4.17,511.7322,20.73,d7d6d6,Direct Consumer,Kolkata,Out of Stock,Pending,,Not Returned
acaca6f2,2024-10-08,10,2024,Retail Store,Fevicol SH,Adhesive,119,20,2380,5.13,2257.906,25.63,d693bb,Industrial Buyer,Hyderabad,Available,Pending,,Returned
716e1ef5,2023-06-21,6,2023,Online,Fevicol SH,Adhesive,106,47,4982,5.43,4711.4774,18.51,8e89fa,Industrial Buyer,Kolkata,Available,Cancelled,,Returned
b87c96a6,2024-04-27,4,2024,Retail Store,Fevicol MR,Adhesive,94,14,1316,10.11,1182.9524000000001,21.11,7c1bc8,Direct Consumer,Chennai,Out of Stock,Pending,,Not Returned
0415b17b,2024-08-29,8,2024,Online,Fevicol HeatX,Heat-Resistant,432,1,432,0.88,428.1984,12.03,fe4b35,Wholesaler,Hyderabad,Out of Stock,Cancelled,,Not Returned
e07cbb10,2023-07-01,7,2023,Online,Fevicol Marine,Industrial Glue,480,14,6720,10.22,6033.216,18.39,7c1cad,Wholesaler,Hyderabad,Available,Cancelled,,Not Returned
eac00ed8,2023-07-19,7,2023,Distributor,Fevicol SH,Adhesive,102,15,1530,5.15,1451.205,26.81,e13ea4,Direct Consumer,Delhi,Out of Stock,Cancelled,,Not Returned
0034f2a3,2023-12-13,12,2023,Online,Fevicol SH,Adhesive,125,24,3000,6.84,2794.8,24.17,119d8e,Direct Consumer,Ahmedabad,Available,Delivered,7.0,Not Returned
6a6f69d7,2023-04-29,4,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,93,20,1860,13.87,1602.018,16.17,fb7eb9,Industrial Buyer,Delhi,Out of Stock,Delivered,1.0,Not Returned
37e169a3,2023-12-10,12,2023,Distributor,Fevicol Marine,Industrial Glue,473,43,20339,14.94,17300.3534,14.53,50010a,Wholesaler,Delhi,Out of Stock,Delivered,2.0,Returned
9bc6a868,2024-07-03,7,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,109,26,2834,3.53,2733.9598,16.33,4ec5bb,Retailer,Ahmedabad,Out of Stock,Cancelled,,Not Returned
8b4786e6,2025-01-09,1,2025,Distributor,Fevicol FastGrip,Quick Adhesive,135,40,5400,0.32,5382.72,27.72,f05c83,Industrial Buyer,Hyderabad,Available,Pending,,Not Returned
5188d673,2024-02-19,2,2024,Retail Store,Fevicol FastGrip,Quick Adhesive,128,5,640,5.94,601.984,14.25,7cb027,Wholesaler,Ahmedabad,Available,Pending,,Returned
ebdab31b,2024-05-05,5,2024,Retail Store,Fevicol Marine,Industrial Glue,270,18,4860,1.02,4810.428,26.46,3bb758,Industrial Buyer,Hyderabad,Out of Stock,Pending,,Not Returned
b9628d23,2024-04-18,4,2024,Retail Store,Fevicol Marine,Industrial Glue,441,19,8379,9.78,7559.5338,12.48,07afc6,Direct Consumer,Hyderabad,Available,Delivered,9.0,Returned
b55d0d31,2024-10-01,10,2024,Online,Fevicol SH,Adhesive,127,40,5080,1.25,5016.5,25.78,85ee98,Industrial Buyer,Chennai,Available,Pending,,Returned
825cb4e0,2024-01-18,1,2024,Distributor,Fevicol Marine,Industrial Glue,382,23,8786,12.21,7713.2294,11.11,a05eb8,Direct Consumer,Chennai,Out of Stock,Delivered,5.0,Not Returned
81ea3024,2024-03-16,3,2024,Online,Fevicol Marine,Industrial Glue,432,15,6480,3.41,6259.032,18.37,355a9a,Retailer,Ahmedabad,Available,Cancelled,,Not Returned
4e56b1ba,2024-07-22,7,2024,Retail Store,Fevicol Marine,Industrial Glue,258,8,2064,0.86,2046.2496,10.41,6202d8,Wholesaler,Hyderabad,Available,Delivered,7.0,Not Returned
ff50fc34,2023-12-28,12,2023,Retail Store,Fevicol MR,Adhesive,80,16,1280,8.42,1172.224,18.84,34167c,Industrial Buyer,Kolkata,Out of Stock,Delivered,4.0,Not Returned
519395fc,2023-04-29,4,2023,Retail Store,Fevicol HeatX,Heat-Resistant,251,16,4016,9.86,3620.0224,11.84,3aaa3f,Direct Consumer,Chennai,Out of Stock,Delivered,10.0,Returned
52c912bb,2024-01-26,1,2024,Online,Fevicol HeatX,Heat-Resistant,459,3,1377,2.78,1338.7194,26.95,a87dcc,Industrial Buyer,Bangalore,Available,Delivered,4.0,Returned
f17606cb,2025-02-04,2,2025,Distributor,Fevicol MR,Adhesive,67,15,1005,2.49,979.9755,27.32,dc5ae7,Wholesaler,Chennai,Available,Cancelled,,Not Returned
691c6c4b,2024-06-29,6,2024,Distributor,Fevicol FastGrip,Quick Adhesive,114,7,798,0.74,792.0948,15.56,ffd727,Direct Consumer,Chennai,Out of Stock,Cancelled,,Not Returned
6ccfe01e,2023-11-13,11,2023,Distributor,Fevicol HeatX,Heat-Resistant,569,40,22760,13.93,19589.532,24.08,ac988d,Retailer,Delhi,Available,Cancelled,,Returned
f81ccede,2024-11-20,11,2024,Distributor,Fevicol MR,Adhesive,96,11,1056,14.45,903.408,18.79,918ca8,Retailer,Ahmedabad,Available,Cancelled,,Not Returned
16becec8,2023-02-28,2,2023,Online,Fevicol SH,Adhesive,94,48,4512,6.7,4209.696,12.59,a841bc,Retailer,Ahmedabad,Out of Stock,Delivered,9.0,Not Returned
84b0631e,2023-11-06,11,2023,Distributor,Fevicol Marine,Industrial Glue,155,1,155,12.11,136.2295,11.6,1c7463,Direct Consumer,Delhi,Available,Pending,,Not Returned
686ea5ec,2023-05-27,5,2023,Distributor,Fevicol FastGrip,Quick Adhesive,127,34,4318,9.53,3906.4946,24.57,3f584b,Direct Consumer,Kolkata,Available,Cancelled,,Not Returned
a8f6c69c,2024-08-02,8,2024,Online,Fevicol FastGrip,Quick Adhesive,74,39,2886,8.57,2638.6698,23.99,0025e5,Direct Consumer,Bangalore,Available,Pending,,Returned
e020746d,2024-07-28,7,2024,Retail Store,Fevicol SH,Adhesive,131,14,1834,12.51,1604.5666,17.81,3bae8c,Direct Consumer,Chennai,Available,Cancelled,,Returned
10c18d30,2024-07-23,7,2024,Online,Fevicol SH,Adhesive,158,19,3002,2.01,2941.6598,20.24,6ec4f2,Retailer,Bangalore,Available,Cancelled,,Returned
af3b4c3a,2023-04-15,4,2023,Retail Store,Fevicol FastGrip,Quick Adhesive,86,6,516,0.93,511.2012,17.73,95cbd2,Industrial Buyer,Kolkata,Available,Delivered,10.0,Not Returned
789b687b,2024-09-21,9,2024,Distributor,Fevicol SH,Adhesive,186,28,5208,8.74,4752.8207999999995,18.13,b729a9,Wholesaler,Kolkata,Out of Stock,Cancelled,,Returned
ccaae091,2023-08-23,8,2023,Distributor,Fevicol HeatX,Heat-Resistant,427,41,17507,12.81,15264.3533,26.44,4ef38d,Wholesaler,Hyderabad,Out of Stock,Pending,,Returned
1daee88b,2024-02-27,2,2024,Distributor,Fevicol MR,Adhesive,85,42,3570,8.7,3259.41,16.06,30acab,Wholesaler,Hyderabad,Out of Stock,Delivered,7.0,Not Returned
0957bbaf,2024-12-27,12,2024,Distributor,Fevicol Marine,Industrial Glue,317,23,7291,10.65,6514.5085,27.65,ec742a,Industrial Buyer,Chennai,Available,Delivered,7.0,Returned
f45db97e,2024-05-08,5,2024,Online,Fevicol FastGrip,Quick Adhesive,79,45,3555,11.78,3136.221,16.15,e8c850,Wholesaler,Ahmedabad,Available,Cancelled,,Returned
22f82815,2024-08-19,8,2024,Online,Fevicol Marine,Industrial Glue,403,7,2821,1.15,2788.5585,25.74,38a463,Wholesaler,Mumbai,Available,Pending,,Returned
7b64c035,2023-07-26,7,2023,Distributor,Fevicol FastGrip,Quick Adhesive,111,9,999,5.69,942.1569,20.97,5c5b88,Industrial Buyer,Ahmedabad,Out of Stock,Delivered,3.0,Not Returned
bfb35ba8,2023-06-16,6,2023,Retail Store,Fevicol SH,Adhesive,168,9,1512,14.69,1289.8872000000001,27.81,22ef3c,Retailer,Chennai,Available,Delivered,7.0,Not Returned
e166a068,2024-04-14,4,2024,Distributor,Fevicol SH,Adhesive,147,43,6321,4.29,6049.8291,20.39,bbb9b1,Retailer,Delhi,Available,Cancelled,,Returned
6005d1b2,2023-09-23,9,2023,Retail Store,Fevicol MR,Adhesive,81,23,1863,2.02,1825.3674,12.54,2715ad,Retailer,Chennai,Available,Pending,,Not Returned
8dc9477a,2024-09-17,9,2024,Retail Store,Fevicol SH,Adhesive,132,19,2508,10.37,2247.9204,23.25,0e4f73,Retailer,Hyderabad,Out of Stock,Pending,,Not Returned
8b3616e1,2023-10-21,10,2023,Online,Fevicol SH,Adhesive,177,28,4956,7.41,4588.7604,26.47,9266dc,Wholesaler,Delhi,Out of Stock,Cancelled,,Returned
fad87bc2,2024-11-27,11,2024,Online,Fevicol MR,Adhesive,63,15,945,4.68,900.774,10.15,420b19,Industrial Buyer,Kolkata,Available,Delivered,10.0,Not Returned
0844bcd9,2023-06-06,6,2023,Retail Store,Fevicol HeatX,Heat-Resistant,405,9,3645,9.79,3288.1545,26.31,ee8b38,Wholesaler,Kolkata,Available,Cancelled,,Returned
9a85379d,2024-12-20,12,2024,Distributor,Fevicol Marine,Industrial Glue,350,49,17150,10.53,15344.105,28.29,a2c9ac,Industrial Buyer,Kolkata,Out of Stock,Delivered,2.0,Not Returned
